id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
26,1,9,ra_wr_e_f,7,Wrist F/E,-20,11.9,0,0 0 0 90 -90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
27,1,9,ra_wr_e_f,7,Wrist F/E,-30,11.35,0,0 0 0 90 -90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
28,1,9,ra_wr_e_f,7,Wrist F/E,-40,10.8,0,0 0 0 90 -90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
29,2,9,ra_wr_e_f,7,Wrist F/E,40,15.12,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
30,2,9,ra_wr_e_f,7,Wrist F/E,30,14.84,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
31,2,9,ra_wr_e_f,7,Wrist F/E,20,14.56,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
32,2,9,ra_wr_e_f,7,Wrist F/E,10,14.28,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
33,2,9,ra_wr_e_f,7,Wrist F/E,0,14,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
34,2,9,ra_wr_e_f,7,Wrist F/E,-10,13.72,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
35,2,9,ra_wr_e_f,7,Wrist F/E,-20,13.44,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
36,2,9,ra_wr_e_f,7,Wrist F/E,-30,13.16,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
37,2,9,ra_wr_e_f,7,Wrist F/E,-40,12.88,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
38,3,9,ra_wr_e_f,7,Wrist F/E,40,14.53,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
39,3,9,ra_wr_e_f,7,Wrist F/E,30,15.17,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
40,3,9,ra_wr_e_f,7,Wrist F/E,20,15.63,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
41,3,9,ra_wr_e_f,7,Wrist F/E,10,15.91,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
42,3,9,ra_wr_e_f,7,Wrist F/E,0,16,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
43,3,9,ra_wr_e_f,7,Wrist F/E,-10,15.91,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
44,3,9,ra_wr_e_f,7,Wrist F/E,-20,15.63,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
45,3,9,ra_wr_e_f,7,Wrist F/E,-30,15.17,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
46,3,9,ra_wr_e_f,7,Wrist F/E,-40,14.53,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
