id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
31,2,9,ra_wr_e_f,7,Wrist F/E,20,-6.33,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
32,2,9,ra_wr_e_f,7,Wrist F/E,10,-6.98,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
33,2,9,ra_wr_e_f,7,Wrist F/E,0,-7.2,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
34,2,9,ra_wr_e_f,7,Wrist F/E,-10,-6.98,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
35,2,9,ra_wr_e_f,7,Wrist F/E,-20,-6.31,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
36,2,9,ra_wr_e_f,7,Wrist F/E,-30,-5.12,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
37,2,9,ra_wr_e_f,7,Wrist F/E,-40,-3.26,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
38,3,9,ra_wr_e_f,7,Wrist F/E,40,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
39,3,9,ra_wr_e_f,7,Wrist F/E,30,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
40,3,9,ra_wr_e_f,7,Wrist F/E,20,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
41,3,9,ra_wr_e_f,7,Wrist F/E,10,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
42,3,9,ra_wr_e_f,7,Wrist F/E,0,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
43,3,9,ra_wr_e_f,7,Wrist F/E,-10,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
44,3,9,ra_wr_e_f,7,Wrist F/E,-20,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
45,3,9,ra_wr_e_f,7,Wrist F/E,-30,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
46,3,9,ra_wr_e_f,7,Wrist F/E,-40,-0.94,0,0 0 0 90 90 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Loren et al. 1996. Human wrist motors: Biomechanical design and application to tendon transfers. Journal of Biomechanics https://doi.org/10.1016/0021-9290(95)00055-0
