id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
27,2,8,ra_wr_s_p,5,Wrist Pro/Sup,42.97,1.59,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
28,2,8,ra_wr_s_p,5,Wrist Pro/Sup,35.21,1.53,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
29,2,8,ra_wr_s_p,5,Wrist Pro/Sup,25.66,1.45,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
30,2,8,ra_wr_s_p,5,Wrist Pro/Sup,17.29,1.21,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
31,2,8,ra_wr_s_p,5,Wrist Pro/Sup,9.37,0.93,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
32,2,8,ra_wr_s_p,5,Wrist Pro/Sup,1.44,0.64,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
33,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-6.48,0.43,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
34,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-14.41,0.26,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
35,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-22.34,0.01,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
36,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-30.26,-0.2,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
37,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-38.19,-0.54,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
38,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-46.12,-0.92,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
39,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-54.04,-1.36,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
40,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-61.97,-1.72,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
41,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-69.89,-2.07,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
42,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-77.14,-2.44,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
43,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-85.86,-3,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
44,2,8,ra_wr_s_p,5,Wrist Pro/Sup,-89.8,-3.3,0,0 0 0 45 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
43,3,8,ra_wr_s_p,5,Wrist Pro/Sup,75.88,1.34,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
44,3,8,ra_wr_s_p,5,Wrist Pro/Sup,68.24,1.73,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
45,3,8,ra_wr_s_p,5,Wrist Pro/Sup,60.37,1.86,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
46,3,8,ra_wr_s_p,5,Wrist Pro/Sup,50.89,1.72,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
47,3,8,ra_wr_s_p,5,Wrist Pro/Sup,42.97,1.57,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
48,3,8,ra_wr_s_p,5,Wrist Pro/Sup,35.21,1.39,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
49,3,8,ra_wr_s_p,5,Wrist Pro/Sup,25.66,1.1,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
50,3,8,ra_wr_s_p,5,Wrist Pro/Sup,17.29,0.94,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
51,3,8,ra_wr_s_p,5,Wrist Pro/Sup,9.37,0.82,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
52,3,8,ra_wr_s_p,5,Wrist Pro/Sup,1.44,0.61,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
53,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-6.48,0.4,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
54,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-14.41,0.1,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
55,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-22.34,-0.26,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
56,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-30.26,-0.53,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
57,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-38.19,-0.89,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
58,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-46.12,-1.16,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
59,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-54.04,-1.47,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
60,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-61.97,-1.72,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
61,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-69.89,-2.07,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
62,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-77.14,-2.28,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
63,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-83.37,-2.32,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
64,3,8,ra_wr_s_p,5,Wrist Pro/Sup,-89.8,-2.26,0,0 0 0 0 NaN 0 0 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Bremer A K et al. 2006. Moment arms of forearm rotators. Clinical Biomechanics.
65,1,9,ra_wr_e_f,7,Wrist F/E,-70,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Made up for viewing purposes
66,1,9,ra_wr_e_f,7,Wrist F/E,-65,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Made up for viewing purposes
67,1,9,ra_wr_e_f,7,Wrist F/E,-60,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
68,1,9,ra_wr_e_f,7,Wrist F/E,-40,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
69,1,9,ra_wr_e_f,7,Wrist F/E,-20,-8,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
70,1,9,ra_wr_e_f,7,Wrist F/E,0,-9,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
71,1,9,ra_wr_e_f,7,Wrist F/E,20,-8,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
72,1,9,ra_wr_e_f,7,Wrist F/E,40,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
73,1,9,ra_wr_e_f,7,Wrist F/E,60,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Gonzalez et al. 1997. How Muscle Architecture and Wrist Flexion-Extension Moment Arms Affect Moments. Journal of Biomechanics.
74,1,9,ra_wr_e_f,7,Wrist F/E,65,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Made up for viewing purposes
75,1,9,ra_wr_e_f,7,Wrist F/E,70,-7,0,0 0 0 90 0 0 NaN  25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Made up for viewing purposes
76,1,11,ra_cmc1_f_e,8,D1 CMC F/E,0,15.2,8.8,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
77,1,11,ra_cmc1_f_e,8,D1 CMC F/E,5,12,5.2,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
78,1,11,ra_cmc1_f_e,8,D1 CMC F/E,10,9.9,3.6,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
79,1,11,ra_cmc1_f_e,8,D1 CMC F/E,15,8.7,2.9,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
80,1,11,ra_cmc1_f_e,8,D1 CMC F/E,20,8.1,2.6,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
81,1,11,ra_cmc1_f_e,8,D1 CMC F/E,25,8,2.3,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
82,1,11,ra_cmc1_f_e,8,D1 CMC F/E,30,8.2,2.5,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
83,1,11,ra_cmc1_f_e,8,D1 CMC F/E,35,8.1,3,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
84,1,11,ra_cmc1_f_e,8,D1 CMC F/E,40,8.7,3.7,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
85,1,11,ra_cmc1_f_e,8,D1 CMC F/E,45,9.3,4.7,0 0 0 90 0 0 0 NaN 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
86,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,40,-5.7,4.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
87,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,35,-6.5,4.6,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
88,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,30,-7.6,5.3,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
89,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,25,-8.8,6.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
90,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,20,-9.5,7.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
91,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,15,-8.9,6.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
92,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,10,-7.7,5,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
93,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,5,-6.6,4.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
94,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,0,-5.5,4.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
95,1,12,ra_mcp1_f_e,10,D1 MCP,0,8.5,1.5,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
96,1,12,ra_mcp1_f_e,10,D1 MCP,-10,8.9,1.2,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
97,1,12,ra_mcp1_f_e,10,D1 MCP,-20,9.3,1.1,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
98,1,12,ra_mcp1_f_e,10,D1 MCP,-30,9.9,1.2,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
99,1,12,ra_mcp1_f_e,10,D1 MCP,-40,10.9,1.8,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
100,1,12,ra_mcp1_f_e,10,D1 MCP,-50,11.5,1.8,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
101,1,12,ra_mcp1_f_e,10,D1 MCP,-60,10.7,1.3,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
102,1,13,ra_ip1_f_e,11,D1 IP,0,4.1,1.2,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
103,1,13,ra_ip1_f_e,11,D1 IP,-10,4.8,0.7,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
104,1,13,ra_ip1_f_e,11,D1 IP,-20,5.2,0.4,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
105,1,13,ra_ip1_f_e,11,D1 IP,-30,5.2,0.5,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
106,1,13,ra_ip1_f_e,11,D1 IP,-40,4.9,0.6,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
